video,qid,type,question,arm,raw_answer,pred_answer_idx,gold_answer_idx,acc_qa,parse_failed,refused,context_char_len,answer_ms,user_prompt,iop,iou,acc_gqa_unverified
7887764754,3,TN,what does the dog do after getting food from the baby at the start,A_FULL,"ANSWER: D
REASON: The dog is shown interacting with the child who is holding food, indicating the dog is eating.",3,3,1,False,False,1403,7753.29,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the dog do after getting food from the baby at the start

Options:
A. get dog to do tricks
B. sit down
C. pushed him away
D. eat
E. look at camera

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3562017845,0,TN,what did the bird do after stepping into the water,A_FULL,"ANSWER: C
REASON: The frames show birds standing near water and mud, with grass visible around the muddy area, indicating they looked around after stepping into the water.",2,0,0,False,False,1259,8117.63,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the bird do after stepping into the water

Options:
A. bend down
B. walk around
C. look around
D. lifts up his leg
E. moves around

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
9213637099,4,CW,why are there a group of men at the back for the field,A_FULL,"ANSWER: E
REASON: The caption mentions ""Background figures suggest other people are walking or activity is ongoing,"" indicating the men at the back are likely present for a meeting or gathering.",4,4,1,False,False,1644,8854.55,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why are there a group of men at the back for the field

Options:
A. playing cards
B. digging
C. playing with toy plane
D. watching their steps
E. meeting

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.41856,0.16961,False
2835125654,3,CW,why does the man in white hold up his phone in the middle of the video,A_FULL,"ANSWER: E
REASON: The caption in Frame 200 mentions a man in white holding his phone, and the text on the image indicates a location or title, suggesting he is likely taking a photo.",4,4,1,False,False,1522,8962.04,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the man in white hold up his phone in the middle of the video

Options:
A. get calling
B. to unbuckle
C. distracted
D. take photos of the girls
E. take a photo

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
9256409422,6,CW,why is there a wire on the lady s face,A_FULL,"ANSWER: E
REASON: The caption mentions ""A person with earphones"" and earphones typically have an earpiece that fits over the ear, which could be interpreted as part of a face decoration.",4,4,1,False,False,1495,8971.97,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why is there a wire on the lady s face

Options:
A. the stage cables dropped
B. it came from the helmet
C. props for costume
D. part of face decoration
E. earpiece

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3066064005,5,CH,how does the woman in black signal place to sit for the lady in red at the beginning,A_FULL,"ANSWER: C
REASON: The caption in Frame 141 shows the woman in black holding a utensil, which suggests she is signaling for the lady in red to sit by pointing her finger.",2,2,1,False,False,1284,8585.51,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how does the woman in black signal place to sit for the lady in red at the beginning

Options:
A. called out to her
B. stood and wait in front of the seat
C. point her finger
D. shouted at her
E. walked towards her

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.59289,0.59289,True
4483447009,1,CW,why were the two ducks separated by a fence,A_FULL,"ANSWER: B
REASON: The caption mentions the duck appears to be interacting with or eating something, suggesting it was near a fence to find food.",1,0,0,False,False,1138,7359.66,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why were the two ducks separated by a fence

Options:
A. different cage
B. finding things to eat
C. follow the other duck
D. compete for food
E. for tigers to drink and wash

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.51717,0.12284,False
6136926089,4,CH,how does the baby get up the stairs,A_FULL,"ANSWER: D
REASON: The frames show a child climbing steps with holes while a metal railing is visible on the left side, indicating the child is holding onto the barrier to ascend.",3,2,0,False,False,993,7342.62,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how does the baby get up the stairs

Options:
A. man carried him
B. baby stroller
C. crawls upward
D. holding the barrier
E. hold onto side of the chair

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.86275,False
2552130183,4,CW,why does the lady move her face close to the baby s at the beginning of the video,A_FULL,"ANSWER: D
REASON: The caption in the first frame (41.8s) shows ""A man holds a baby,"" indicating the lady (man) is interacting with the baby, likely playing with it.",3,3,1,False,False,935,7884.96,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the lady move her face close to the baby s at the beginning of the video

Options:
A. fidgeting around
B. talking about it
C. talking to boy
D. playing with the baby
E. to get down

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
6018514357,1,TN,what did the baby do after coming off the slide,A_FULL,"ANSWER: D
REASON: The child is observed sliding down the slide and then a man is standing nearby observing the child, indicating the child is ready to go again.",3,1,0,False,False,1214,7808.14,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the baby do after coming off the slide

Options:
A. push the toy along
B. walking
C. roll onto her stomach
D. wants to go again
E. move his hands and legs faster

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
6205856607,2,TN,what does the horse do after the girl pats it in the middle of the video,A_FULL,"ANSWER: D
REASON: The horse appears to move or be in motion after the girl interacts with it, suggesting it looks down.",3,0,0,False,False,1193,7260.67,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the horse do after the girl pats it in the middle of the video

Options:
A. lick her
B. lift the club up
C. put finger in her mouth
D. look down
E. look into camera and smiled

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.17072,0.05347,False
9873067604,2,CH,how did the person try to get the girl attention,A_FULL,"ANSWER: C
REASON: The caption mentions ""Children sitting in a car engaged in conversation,"" indicating they were talking to each other.",2,3,0,False,False,1399,7597.68,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the person try to get the girl attention

Options:
A. swing up and down
B. put her face near the lady
C. talks to her
D. touch head
E. use poles

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.6431,0.58099,False
5840177726,4,CW,why were the men turning down to their left,A_FULL,"ANSWER: B  
REASON: The caption mentions objects like backpacks or gear near the people, suggesting they were adjusting their equipment.",1,2,0,False,False,1206,7105.34,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why were the men turning down to their left

Options:
A. look at the ground
B. adjust something
C. turn on the path
D. stuck in snow
E. wave pushed him

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.77877,0.50588,False
6018514357,0,TC,what does the man do as the baby is walking,A_FULL,"ANSWER: C
REASON: The man is standing beside the toddler, which suggests he turned to look at the baby.",2,2,1,False,False,1521,7780.48,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the man do as the baby is walking

Options:
A. eat
B. stretching
C. turned to look at baby
D. makes a phone call
E. run around

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
5889898795,7,CH,how did the third man in white shorts move his legs,A_FULL,"ANSWER: C
REASON: The caption in Frame 771 shows the third man wearing white and black sneakers and olive green pants, indicating he kept his legs straight.",2,1,0,False,False,1228,7543.26,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the third man in white shorts move his legs

Options:
A. swing leftwards
B. swing forward
C. keep it straight
D. swing rightwards
E. bend

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
2810112808,6,CW,why does the man in red stretch his hands out near the middle of the video,A_FULL,"ANSWER: E
REASON: The caption in Frame 2439 mentions ""some papers and other items are placed near the person in red,"" suggesting the man in red is reaching for papers or cards, likely to draw them.",4,4,1,False,False,1188,8633.92,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the man in red stretch his hands out near the middle of the video

Options:
A. take photo from angle
B. grab toy
C. to unbuckle
D. to take a photograph
E. draw cards

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
4757890069,1,CW,why is there a barrier palced in the middle of the opposite road,A_FULL,"ANSWER: C
REASON: The frame shows red and white barrier tape in the middle of the road, indicating construction activity.",2,0,0,False,False,1374,7616.69,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why is there a barrier palced in the middle of the opposite road

Options:
A. restrict entry
B. mark a dead end
C. construction in progress
D. floor wet
E. there was a hole on the roads

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
4279106208,4,CW,why does the woman point her finger at the end of the video,A_FULL,"ANSWER: C
REASON: The woman is shown interacting with the child, and her hand is visible holding something (likely a toy or object) that she points at, indicating she is showing the child what she is holding.",2,0,0,False,False,1181,8440.31,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the woman point her finger at the end of the video

Options:
A. talk to baby
B. to wipe her mouth
C. show the things in her hand
D. baby leg is there
E. take water bottle

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.38636,0.38636,False
11276567104,3,TN,what does the priest do after letting go of the woman s head,A_FULL,"ANSWER: D
REASON: The priest is seen patting the woman's shoulders and talking after letting go of her head, as indicated by the caption in frame 759.",3,3,1,False,False,1562,8688.51,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the priest do after letting go of the woman s head

Options:
A. clap again
B. hold hands out around the baby
C. pat his head
D. pat her shoulders and talk
E. crawl

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.93182,0.53947,True
8990144134,0,CH,how did the cat approach the bird,A_FULL,"ANSWER: A
REASON: The cat is shown lying on a surface with a small bird perched nearby, indicating they are close together.",0,1,0,False,False,1183,7361.71,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the cat approach the bird

Options:
A. closely
B. crawls towards it
C. in the man s arm
D. stretches
E. hit the sofa

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.58435,0.4411,False
8208035645,3,CW,why did the boy change his direction in the middle of cycling,A_FULL,"ANSWER: B  
REASON: The caption mentions trees and a ramp, indicating a change in direction to navigate the varied terrain of the skatepark.",1,0,0,False,False,1509,8378.31,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the boy change his direction in the middle of cycling

Options:
A. wants to go up slope
B. to turn
C. practice cycling
D. distracted
E. approach the girl

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.33873,0.23621,False
4273039295,6,CW,why does the adult wearing green became pat the baby s after the baby fell off,A_FULL,"ANSWER: E
REASON: The adult in green is shown standing with the child after the child falls, likely to help the child up or remove the snow from them.",4,4,1,False,False,1352,8276.61,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the adult wearing green became pat the baby s after the baby fell off

Options:
A. to look at other people
B. wants to eat
C. man showed her
D. she fell off the bike
E. remove the snow

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.31818,0.18182,False
9208803675,1,CW,why is the lady in blue climbing onto the standby position when the lady in green took off,A_FULL,"ANSWER: D
REASON: The lady in blue is climbing onto a standby platform, indicating she is waiting for her turn to perform.",3,3,1,False,False,1785,8832.4,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why is the lady in blue climbing onto the standby position when the lady in green took off

Options:
A. start the scene
B. wants her spot
C. not get lost
D. waiting for her turn
E. carrying it

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
7651639778,5,CW,why does the man wearing hoodie hug the man carrying him near the end of the video,A_FULL,"ANSWER: A  
REASON: The caption describes the man wearing a hoodie being hugged by another person, indicating a close, affectionate interaction.",0,2,0,False,False,1499,8198.75,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the man wearing hoodie hug the man carrying him near the end of the video

Options:
A. affectionate gesture
B. pour content out
C. thank him
D. to help her reverse
E. stop baby from going too deep

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
4273039295,9,TN,what does the child do after stopping at a tree,A_FULL,"ANSWER: C
REASON: The caption describes the child bending near the tree, suggesting they might try to scoop snow out.",2,2,1,False,False,1289,7617.39,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the child do after stopping at a tree

Options:
A. play guitar and sing
B. crawl to adult
C. try to scoop snow out
D. lick them
E. pat the chair

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.40909,0.21951,False
11565498775,1,CW,why does the man bend down throughout the video,A_FULL,"ANSWER: B
REASON: The caption in frame 1085 describes a person handling wood logs in a container, which suggests bending down to work with the logs.",1,1,1,False,False,1250,7628.66,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the man bend down throughout the video

Options:
A. playing guitar
B. pushing the rod
C. swing cloth
D. fold the sides of cardboard
E. to push toy car

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.68117,0.12698,True
7499763064,0,TN,what does the lady in blue do after the man above started taking a step up at the start,A_FULL,"ANSWER: A
REASON: After the man starts taking a step up, the lady in blue also begins taking a step up on the rocky cliff.",0,0,1,False,False,1260,7816.65,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the lady in blue do after the man above started taking a step up at the start

Options:
A. take step up
B. open her arms wide
C. goes to get food
D. rope
E. hold other man s hand

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.77729,0.74676,True
7651639778,3,CW,why does the man in brown jacket touch the back of the man wearing hoodie in the middle of the video,A_FULL,"ANSWER: E
REASON: The caption in frame 1691 mentions a ""black jacket"" being held or adjusted by one individual, suggesting the man in the brown jacket is adjusting his own jacket.",4,2,0,False,False,1546,9082.77,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the man in brown jacket touch the back of the man wearing hoodie in the middle of the video

Options:
A. pull him down
B. posing for photo
C. stablize him
D. grab the man
E. adjust his jacket

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
11565498775,11,TN,how does the man react after the boy goes away,A_FULL,"ANSWER: D
REASON: The man stands up after the child (boy) moves away.",3,0,0,False,False,1185,6645.1,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how does the man react after the boy goes away

Options:
A. walk towards the boy
B. holds the baby
C. play with toy
D. stands up
E. pick up the present

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.5461,0.36422,False
3066064005,6,TN,what do the women do after reaching their correctly assigned seats,A_FULL,"ANSWER: A
REASON: The caption describes women standing and sitting at a table, indicating they are engaged in conversation after finding their seats.",0,0,1,False,False,1586,8446.84,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what do the women do after reaching their correctly assigned seats

Options:
A. stand around and talk
B. sit on grass
C. smiling
D. singing
E. put up her finger

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.35843,0.12018,False
6793786769,2,CH,how did the boy show affection to the train at the start of the video,A_FULL,"ANSWER: E
REASON: The child is shown picking up the train in the first frame.",4,2,0,False,False,1093,6670.84,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the boy show affection to the train at the start of the video

Options:
A. sits on train
B. hold the train
C. kiss the train
D. pull from behind
E. pick it up

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
9256409422,5,TN,how did the girl react when she saw the camera after she turned back,A_FULL,"ANSWER: E
REASON: The frames show the girl speaking and wearing earphones, indicating she is engaged and possibly happy rather than reacting negatively.",4,3,0,False,False,1629,8401.21,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the girl react when she saw the camera after she turned back

Options:
A. touch stomach
B. cry
C. point at herself again
D. cover her face
E. happy

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3124551255,6,TN,what does the boy do after putting his hand into the mouth of toy at the start,A_FULL,"ANSWER: C
REASON: The child is seen playing with a toy (a red plush animal) after putting their hand into its mouth.",2,3,0,False,False,1383,8049.52,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the boy do after putting his hand into the mouth of toy at the start

Options:
A. sit down
B. laugh
C. play with toy
D. put into his mouth
E. put hand inside the toy

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.54545,0.54545,False
7651639778,6,CH,how did the man in brown jacket gives support to the man in blue jack,A_FULL,"ANSWER: B  
REASON: The caption in frame 1691 mentions a ""black jacket"" being held or adjusted by one individual, which is consistent with the man in the brown jacket holding the man in the blue jacket’s shoe.",1,3,0,False,False,1541,9400.91,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the man in brown jacket gives support to the man in blue jack

Options:
A. cheer for him
B. hold his shoe
C. hold the rope
D. push his back
E. hold his leg

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
4658396458,2,CW,why did the baby reach out her 2 hands in front after looking at a toy basket,A_FULL,"ANSWER: E
REASON: The caption shows the baby reaching her hands out after looking at the toy basket, indicating she was excited to play with the toys.",4,3,0,False,False,1611,8934.05,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the baby reach out her 2 hands in front after looking at a toy basket

Options:
A. want to take toys
B. baby are excited and playing
C. to take it out
D. play with toy
E. show excitement

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
10109097475,2,CW,why is the man signaling the pilot,A_FULL,"ANSWER: B
REASON: The man is signaling the pilot, likely giving him instructions related to the aircraft.",1,1,1,False,False,1284,7049.9,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why is the man signaling the pilot

Options:
A. unable to talk
B. give instructions
C. for others to fix it
D. capture the moment
E. role play

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
5586394125,7,TN,how did the woman in white react when the dog s head approach her,A_FULL,"ANSWER: D
REASON: The caption in Frame 300 describes the woman in white interacting with the dog, specifically ""engaged with the dog,"" which aligns with her stroking the dog's head.",3,3,1,False,False,1384,8724.43,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the woman in white react when the dog s head approach her

Options:
A. hug the dog
B. using the white paper
C. push it away
D. stroke its head
E. walk away

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.84047,0.29599,True
9208803675,0,CW,why did the half naked man reach out his hands towards the lady at the middle swing,A_FULL,"ANSWER: B
REASON: The caption mentions people performing acrobatic trapeze acts with assistance, suggesting the man helped the lady onto the swing.",1,4,0,False,False,1814,9066.81,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the half naked man reach out his hands towards the lady at the middle swing

Options:
A. encourage baby to dance
B. pushed by adult
C. dropped into the water
D. to give him a push
E. want to do a stunt

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
5047408177,4,CW,why does the woman straighten the clothes before folding them,A_FULL,"ANSWER: C  
REASON: The caption mentions the woman is handling clothes on a drying rack, indicating she is straightening them before folding to ensure they are not crumpled.",2,2,1,False,False,1638,9006.97,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the woman straighten the clothes before folding them

Options:
A. pack neatly
B. flatten the hair
C. so that they will not be crumpled
D. helping him
E. pull it straight down

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
5877508141,3,CH,how did the man signal for the boy to get down from the slide,A_FULL,"ANSWER: B
REASON: The adult in the frames is standing nearby or observing, suggesting he may have moved away to signal the boy to get down.",1,4,0,False,False,1231,7747.6,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the man signal for the boy to get down from the slide

Options:
A. adjust his cap
B. walk away
C. lie on the floor
D. push the boy
E. raise his hands

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3469864014,2,CW,why did the cats move their faces near the board,A_FULL,"ANSWER: C  
REASON: The captions show cats standing near the cutting board where a fish is being handled, indicating they are curious about the food.",2,2,1,False,False,1395,8529.23,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the cats move their faces near the board

Options:
A. attracted by ball
B. look at mirror
C. smell food curious
D. to drink milk
E. avoid person s hands from petting it

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.50059,0.33386,True
7508439506,9,TC,how did the baby reacted when the boy put his hands on the baby s stomach,A_FULL,"ANSWER: C
REASON: The caption describes the baby crying on a green surface with a blanket, and a child interacting with the baby, indicating the baby reacted by crying when the boy put his hands on the baby's stomach.",2,3,0,False,False,1221,8657.22,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the baby reacted when the boy put his hands on the baby s stomach

Options:
A. yawns
B. sit up
C. touch his face
D. laugh
E. bite the boy s hands

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.81798,0.81798,False
3784543730,3,CH,how is the person in black moving his legs,A_FULL,"ANSWER: C
REASON: The frames show a person riding a bicycle, which involves pedaling (moving legs up and down) to propel the bike forward.",2,2,1,False,False,1145,7439.77,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how is the person in black moving his legs

Options:
A. skating
B. kicking
C. step on pedal
D. side by side
E. hopping

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.25,True
6617533993,8,CW,why did the girl hold the top part of the toy without moving,A_FULL,"ANSWER: A
REASON: The caption mentions the girl is holding the top part of the toy, which is consistent with playing with it.",0,0,1,False,False,1676,8612.72,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the girl hold the top part of the toy without moving

Options:
A. playing
B. cleaning the toy
C. watch the toy moves
D. take a picture
E. remove the wrappers

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.59459,True
6163877860,4,TN,what does the baby do after she accidentally kicks something off the sofa,A_FULL,"ANSWER: B
REASON: The baby is shown trying to get up again after the incident.",1,2,0,False,False,1148,6785.1,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the baby do after she accidentally kicks something off the sofa

Options:
A. touch adult s hand
B. tried to get up again
C. look over the sofa
D. pick back up
E. move his arms

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
10109097475,1,CW,why did the man went to other side and again came back,A_FULL,"ANSWER: E  
REASON: The man moved to the other side of the runway and then returned, likely checking the runway for safety or readiness.",4,4,1,False,False,1414,7965.22,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the man went to other side and again came back

Options:
A. balance better
B. play guitar and sing
C. talk to each other
D. enjoying the music
E. check the runway

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
8990144134,5,TP,what was the cat doing before it saw the cat,A_FULL,"ANSWER: C
REASON: The caption in the earlier frame (4.5s) describes the cat as ""lying on a surface"" before it later moves to another cat.",2,2,1,False,False,1277,8241.58,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what was the cat doing before it saw the cat

Options:
A. stand still and walk away
B. move to other cat
C. lying down
D. licking an object
E. touch it

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
